"name","year","kilom","fuel","trans","owner","mileage","engine","power","seats","pricedol"
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","2014","44965","Diesel","Automatic","First","19.27","2143","170","5","251300"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2015","55980","Diesel","Automatic","First","19.27","2143","167.62","5","253680"
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","2015","77771","Diesel","Automatic","First","19.27","2143","170","5","260960"
"Mercedes-Benz New C-Class C 220 CDI Style","2016","58205","Diesel","Automatic","First","19.27","2143","167.62","5","378000"
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","2015","15000","Diesel","Automatic","First","19.27","2143","170","5","399000"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2015","50000","Diesel","Automatic","First","19.27","2143","167.62","5","420000"
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","2015","16329","Diesel","Automatic","First","19.27","2143","170","5","424200"
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","2016","51944","Diesel","Automatic","First","19.27","2143","170","5","455000"
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","2016","20000","Diesel","Automatic","First","19.27","2143","170","5","462000"
"Mercedes-Benz New C-Class C 220 CDI Avantgarde","2017","26493","Diesel","Automatic","First","19.27","2143","170","5","470960"
"Mercedes-Benz New C-Class C 220 CDI Style","2017","23550","Diesel","Automatic","First","19.27","2143","167.62","5","471240"
"Mercedes-Benz New C-Class C 220 CDI Style","2015","39000","Diesel","Automatic","First","19.27","2143","167.62","5","476000"
"Mercedes-Benz New C-Class C 220 CDI Style","2017","10000","Diesel","Automatic","First","19.27","2143","167.62","5","504000"
"Mercedes-Benz New C-Class C 220 CDI Style","2017","11200","Diesel","Automatic","First","19.27","2143","167.62","5","525000"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2017","20149","Diesel","Automatic","First","19.27","2143","167.62","5","539000"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2018","27467","Diesel","Automatic","First","19.27","2143","167.62","5","546700"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2018","23152","Diesel","Automatic","First","19.27","2143","167.62","5","549080"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2018","29161","Diesel","Automatic","First","19.27","2143","167.62","5","551740"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2018","24465","Diesel","Automatic","First","19.27","2143","167.62","5","552300"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2018","36797","Diesel","Automatic","First","19.27","2143","167.62","5","552580"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2018","10714","Diesel","Automatic","First","19.27","2143","167.62","5","553140"
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","2018","20604","Diesel","Automatic","First","19.27","2143","167.62","5","554680"
"Mercedes-Benz New C-Class C 250 CDI Avantgarde","2012","92469","Diesel","Automatic","Second","19.71","2143","201.15","5","225960"
"Mercedes-Benz New C-Class C 250 CDI Avantgarde","2017","25559","Diesel","Automatic","First","19.71","2143","201.15","5","531020"
"Mercedes-Benz New C-Class C 250 CDI Avantgarde","2017","14470","Diesel","Automatic","First","19.71","2143","201.15","5","539000"
"Mercedes-Benz A Class A180 CDI","2013","34000","Diesel","Automatic","Second","20","2143","107.3","5","154000"
"Mercedes-Benz A Class A180 CDI","2013","37000","Diesel","Automatic","First","20","2143","107.3","5","182000"
"Mercedes-Benz A Class A180 CDI","2013","37000","Diesel","Automatic","First","20","2143","107.3","5","196000"
"Mercedes-Benz A Class A180 CDI","2015","48300","Diesel","Automatic","First","20","2143","107.3","5","245000"
"Mercedes-Benz A Class A200 CDI Sport","2016","35437","Diesel","Automatic","First","20","2143","136","5","260120"
"Mercedes-Benz A Class A180 CDI","2014","8000","Diesel","Automatic","Second","20","2143","107.3","5","276500"
"Mercedes-Benz B Class 2012-2015 B200 Sport CDI","2014","36000","Diesel","Automatic","First","15","2147","107.3","5","227500"
"Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde","2013","58000","Diesel","Automatic","First","10","2148","170","5","220500"
"Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde","2013","70000","Diesel","Automatic","First","10","2148","170","5","221200"
"Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde","2013","45200","Diesel","Automatic","First","10","2148","170","5","322000"
"Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde","2013","34700","Diesel","Automatic","First","10","2148","170","5","343000"
"Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde","2013","60000","Diesel","Automatic","First","10","2148","170","5","378000"
"Mercedes-Benz E-Class 220 CDI","2001","121000","Diesel","Manual","First","15","2148","","5","70000"
"Mercedes-Benz E-Class 220 CDI","2011","78000","Diesel","Manual","Second","15","2148","","5","203000"
"Mercedes-Benz New C-Class C 220 CDI CLASSIC","2009","116000","Diesel","Manual","Second","15.8","2148","170","5","119000"
"Mercedes-Benz New C-Class 200 CDI Classic","2011","65000","Diesel","Manual","Second","15.8","2148","170","5","140000"
"Mercedes-Benz New C-Class 220 CDI MT","2008","50135","Diesel","Manual","First","15.8","2148","170","5","145040"
"Mercedes-Benz New C-Class C 220 CDI CLASSIC","2013","81456","Diesel","Manual","First","15.8","2148","170","5","199500"
"Mercedes-Benz New C-Class 200 CDI Classic","2013","79000","Diesel","Manual","Second","15.8","2148","170","5","217000"
"Mercedes-Benz New C-Class C 220 CDI CLASSIC","2014","57000","Diesel","Manual","Second","15.8","2148","170","5","252000"
"Mercedes-Benz New C-Class 250 CDI Classic","2012","41367","Diesel","Automatic","First","15.8","2148","170","5","258860"
"Mercedes-Benz New C-Class 200 CDI Elegance","2013","51000","Diesel","Manual","First","15.8","2148","170","5","259000"
"Mercedes-Benz New C-Class 220 CDI MT","2014","45000","Diesel","Manual","First","15.8","2148","170","5","322000"
"Mercedes-Benz New C-Class 220","2014","25000","Diesel","Manual","First","15.8","2148","170","5","364000"
"Mercedes-Benz New C-Class 220 CDI MT","2015","26000","Diesel","Manual","First","15.8","2148","170","5","364000"
"Mercedes-Benz New C-Class C220 CDI Executive Edition","2019","17320","Diesel","Automatic","First","15.8","2148","170","5","531860"
"Land Rover Freelander 2 TD4 S","2010","125000","Diesel","Automatic","Second","0","2179","115","5","154000"
"Land Rover Freelander 2 TD4 HSE","2013","72000","Diesel","Automatic","First","0","2179","115","5","217000"
"Land Rover Freelander 2 TD4 SE","2012","119203","Diesel","Automatic","First","0","2179","115","5","231000"
"Land Rover Freelander 2 TD4 SE","2012","139000","Diesel","Automatic","First","0","2179","115","5","234500"
"Land Rover Freelander 2 TD4 SE","2012","85000","Diesel","Automatic","Second","0","2179","115","5","245000"
"Land Rover Freelander 2 TD4 SE","2013","46000","Diesel","Automatic","Second","0","2179","115","5","364000"
"Land Rover Freelander 2 HSE","2011","82000","Diesel","Automatic","Second","12.35","2179","187.74","5","194600"
"Land Rover Freelander 2 HSE","2012","96000","Diesel","Automatic","First","12.35","2179","187.74","5","265720"
"Land Rover Freelander 2 HSE SD4","2012","60000","Diesel","Automatic","Second","12.35","2179","187.74","5","329000"
"Land Rover Freelander 2 SE","2013","68000","Diesel","Automatic","Second","12.39","2179","147.51","5","220500"
"Land Rover Freelander 2 SE","2011","109000","Diesel","Automatic","First","12.39","2179","147.51","5","231000"
"Land Rover Freelander 2 SE","2012","75000","Diesel","Automatic","Second","12.39","2179","147.51","5","245000"
"Land Rover Freelander 2 SE","2012","34000","Diesel","Automatic","First","12.39","2179","147.51","5","269500"
"Land Rover Freelander 2 SE","2014","61730","Diesel","Automatic","First","12.39","2179","147.51","5","279160"
"Land Rover Freelander 2 SE","2014","59885","Diesel","Automatic","First","12.39","2179","147.51","5","281540"
"Land Rover Freelander 2 SE","2011","68000","Diesel","Automatic","First","12.39","2179","147.51","5","308000"
"Land Rover Freelander 2 SE","2014","85000","Diesel","Automatic","Second","12.39","2179","147.51","5","322000"
"Land Rover Discovery Sport TD4 HSE","2016","77000","Diesel","Automatic","First","12.63","2179","147.5","5","490000"
"Land Rover Discovery Sport TD4 HSE","2019","25899","Diesel","Automatic","First","12.63","2179","147.5","5","779800"
"Land Rover Range Rover 2,2L Pure","2014","72000","Diesel","Automatic","First","12.7","2179","187.7","5","378000"
"Land Rover Range Rover 2,2L Pure","2014","95649","Diesel","Automatic","First","12.7","2179","187.7","5","415380"
"Land Rover Range Rover 2,2L Prestige","2014","64557","Diesel","Automatic","Second","12.7","2179","187.7","5","419020"
"Land Rover Range Rover 2,2L Dynamic","2012","56000","Diesel","Automatic","First","12.7","2179","187.7","5","420000"
"Land Rover Range Rover 2,2L Pure","2014","38999","Diesel","Automatic","First","12.7","2179","187.7","5","455000"
"Land Rover Range Rover 2,2L Pure","2014","56000","Diesel","Automatic","First","12.7","2179","187.7","5","483000"
"Land Rover Range Rover 2,2L Prestige","2015","37000","Diesel","Automatic","First","12.7","2179","187.7","5","504000"
"Land Rover Range Rover 2,2L Dynamic","2015","52000","Diesel","Automatic","First","12.7","2179","187.7","5","556500"
"Land Rover Range Rover HSE Dynamic","2017","44000","Diesel","Automatic","First","12.7","2179","187.7","5","616000"
"Land Rover Range Rover HSE Dynamic","2018","52827","Diesel","Automatic","First","12.7","2179","187.7","5","626640"
"Land Rover Range Rover HSE Dynamic","2018","41661","Diesel","Automatic","First","12.7","2179","187.7","5","627620"
"Land Rover Range Rover HSE Dynamic","2017","49275","Diesel","Automatic","First","12.7","2179","187.7","5","638960"
"Land Rover Range Rover 2,2L Prestige","2017","34990","Diesel","Automatic","First","12.7","2179","187.7","5","753620"
"Land Rover Range Rover 2,2L Dynamic","2018","36091","Diesel","Automatic","First","12.7","2179","187.7","5","780640"
"Land Rover Discovery Sport TD4 S","2017","22000","Diesel","Automatic","First","12.83","2179","147.5","5","490000"
"Land Rover Discovery Sport SD4 HSE Luxury","2016","70000","Diesel","Automatic","First","12.97","2179","187.7","5","490000"
"Tata Xenon XT EX 4X2","2014","85000","Diesel","Manual","First","13.49","2179","138.03","5","49000"
"Tata Xenon XT EX 4X4","2014","60000","Diesel","Manual","Second","13.49","2179","138.03","5","82600"
"Tata Xenon XT EX 4X2","2017","1000","Diesel","Manual","First","13.49","2179","138.03","5","105000"
"Jaguar XF 2,2 Litre Luxury","2013","46000","Diesel","Automatic","Second","16.36","2179","187.7","5","336000"
"Jaguar XF 2,2 Litre Luxury","2014","18000","Diesel","Automatic","First","16.36","2179","187.7","5","359800"
"Jaguar XF 2,2 Litre Luxury","2014","48000","Diesel","Automatic","First","16.36","2179","187.7","5","371000"
"Jaguar XF 2,2 Litre Luxury","2014","43000","Diesel","Automatic","Second","16.36","2179","187.7","5","371000"
"Jaguar XF 2,2 Litre Luxury","2015","27001","Diesel","Automatic","First","16.36","2179","187.7","5","371280"
"Jaguar XF 2,2 Litre Luxury","2013","31400","Diesel","Automatic","First","16.36","2179","187.7","5","374500"
"Jaguar XF 2,2 Litre Luxury","2015","37340","Diesel","Automatic","First","16.36","2179","187.7","5","419720"
"Jaguar XF 2,2 Litre Luxury","2016","31150","Diesel","Automatic","First","16.36","2179","187.7","5","427560"
"Jaguar XF 2,2 Litre Luxury","2014","55001","Diesel","Automatic","First","16.36","2179","187.7","5","434000"
"Jaguar XF Aero Sport Edition","2012","16000","Diesel","Automatic","First","16.36","2179","187.7","5","448000"
"Jaguar XF 2,2 Litre Luxury","2015","44194","Diesel","Automatic","First","16.36","2179","187.7","5","459200"
"Jaguar XF 2,2 Litre Luxury","2016","13418","Diesel","Automatic","First","16.36","2179","187.7","5","470820"
"Jaguar XF 2,2 Litre Luxury","2016","47877","Diesel","Automatic","First","16.36","2179","187.7","5","499520"
"Jaguar XF 2,2 Litre Luxury","2015","50000","Diesel","Automatic","First","16.36","2179","187.7","5","532000"
"Jaguar XF 2,2 Litre Executive","2015","19000","Diesel","Automatic","Second","16.36","2179","187.7","5","532000"
"Jaguar XF 2,2 Litre Executive","2016","10000","Diesel","Automatic","First","16.36","2179","187.7","5","616000"
"Jaguar XF 2,2 Litre Luxury","2018","3000","Diesel","Automatic","First","16.36","2179","187.7","5","735000"
"Nissan Teana 230jM","2008","86340","Petrol","Automatic","Second","9.1","2349","","5","45500"
"Honda Accord 2,4 Inspire M/T","2009","79000","Petrol","Manual","Third","9.8","2354","180","5","43400"
"Honda Accord 2,4 Inspire M/T","2009","60000","Petrol","Manual","Second","9.8","2354","180","5","49000"
"Honda Accord 2,4 Inspire M/T","2012","42000","Petrol","Manual","First","9.8","2354","180","5","87500"
"Honda CR-V 2,4 4WD AT","2006","80000","Petrol","Automatic","Third","10.1","2354","152","5","28000"
"Honda CR-V 2,4 AT","2007","115800","Petrol","Automatic","Third","10.1","2354","152","5","53200"
"Honda CR-V 2,4 4WD AT","2006","66000","Petrol","Automatic","Second","10.1","2354","152","5","54600"
"Honda CR-V 2,4 AT","2010","94000","Petrol","Automatic","Second","10.1","2354","152","5","67200"
"Honda CR-V 2,4 AT","2008","82167","Petrol","Automatic","First","10.1","2354","152","5","75600"
"Honda CR-V 2,4 AT","2014","88046","Petrol","Automatic","First","10.1","2354","152","5","195860"
"Honda CR-V 2,4 4WD AT","2015","35000","Petrol","Automatic","First","10.1","2354","152","5","205800"
"Honda Accord 2,4 Elegance M/T","2010","80000","Petrol","Manual","First","10.2","2354","180","5","55860"
"Honda Accord 2,4 Elegance M/T","2010","119000","Petrol","Manual","First","10.2","2354","180","5","83300"
"Honda Accord 2,4 Elegance A/T","2008","90000","Petrol","Automatic","First","10.2","2354","180","5","91000"
"Honda CR-V 2,4 MT","2008","92000","Petrol","Manual","Second","10.8","2354","152","5","51800"
"Honda CR-V 2,4 MT","2007","98000","Petrol","Manual","Second","10.8","2354","152","5","65800"
"Honda CR-V 2,4 MT","2007","47700","Petrol","Manual","Second","10.8","2354","152","5","73500"
"Honda CR-V Sport","2010","67758","Petrol","Manual","First","10.8","2354","","5","133000"
"Honda Accord VTi-L (AT)","2007","80000","Petrol","Automatic","First","11.1","2354","142","5","42000"
"Honda Accord VTi-L AT","2009","65462","Petrol","Automatic","Third","11.1","2354","142","5","49000"
"Honda CR-V 2,4L 4WD AT","2007","66000","Petrol","Automatic","First","11.1","2354","158.8","5","51800"
"Honda CR-V 2,4L 4WD MT","2008","75000","Petrol","Manual","Second","11.1","2354","158.8","5","54600"
"Honda Accord 2001-2003 2,3 VTi L AT","2009","88000","Petrol","Automatic","First","11.1","2354","142","5","73500"
"Honda Accord 2001-2003 2,3 VTi L AT","2010","84000","Petrol","Automatic","Second","11.1","2354","142","5","91000"
"Honda Accord 2001-2003 2,0 AT","2010","83000","Petrol","Automatic","Second","11.1","2354","142","5","91000"
"Honda CR-V 2,4L 4WD AT","2015","63050","Petrol","Automatic","First","11.1","2354","158.8","5","245000"
"Honda Accord 2,4 AT","2008","125000","Petrol","Automatic","Third","11.7","2354","177.6","5","36400"
"Honda Accord 2,4 AT","2008","95000","Petrol","Automatic","Third","11.7","2354","177.6","5","39900"
"Honda Accord 2,4 A/T","2011","60000","Petrol","Automatic","First","11.7","2354","177.6","5","62300"
"Honda Accord 2,4 A/T","2008","79000","Petrol","Automatic","Second","11.7","2354","177.6","5","67900"
"Honda Accord 2,4 AT","2011","87000","Petrol","Automatic","First","11.7","2354","177.6","5","75600"
"Honda Accord 2,4 AT","2011","62332","Petrol","Automatic","First","11.7","2354","177.6","5","82460"
"Honda Accord 2,4 A/T","2011","54774","Petrol","Automatic","First","11.7","2354","177.6","5","88900"
"Honda Accord 2,4 AT","2011","85000","Petrol","Automatic","Second","11.7","2354","177.6","5","105000"
"Honda Accord VTi-L MT","2007","86000","Petrol","Manual","Third","11.9","2354","144","5","25900"
"Honda CR-V 2,4L 4WD AT","2004","78000","Petrol","Automatic","First","12","2354","187.4","5","55860"
"Honda CR-V 2,4L 4WD AT AVN","2013","46125","Petrol","Automatic","Second","12","2354","187.4","5","175000"
"Honda Accord 2,4 MT","2010","47000","Petrol","Manual","Second","12.8","2354","177.6","5","49000"
"Honda Accord 2,4 MT","2011","54316","Petrol","Manual","Second","12.8","2354","177.6","5","60060"
"Honda Accord 2,4 MT","2009","82002","Petrol","Manual","Second","12.8","2354","177.6","5","80500"
"Honda Accord 2,4 M/T","2012","64709","Petrol","Manual","Second","12.8","2354","177.6","5","84000"
"Honda Accord 2,4 MT","2012","94989","Petrol","Manual","First","12.8","2354","177.6","5","92120"
"Hyundai Sonata 2,4 GDI","2013","45000","Petrol","Manual","First","11.7","2359","134","5","110600"
"Hyundai Sonata Transform 2,4 GDi AT","2013","41000","Petrol","Automatic","First","12.37","2359","198.25","5","84000"
"Hyundai Sonata Transform 2,4 GDi MT","2014","12000","Petrol","Manual","First","13.44","2359","198.25","5","178500"
"Mitsubishi Outlander 2,4","2010","76000","Petrol","Automatic","Second","11.3","2360","170","5","77420"
"Mitsubishi Outlander 2,4","2010","39525","Petrol","Automatic","First","11.3","2360","170","5","129500"
"Toyota Camry A/T","2008","80000","Petrol","Automatic","Second","12.1","2362","164.7","5","48020"
"Toyota Camry W4 (AT)","2010","62714","Petrol","Automatic","First","12.1","2362","164.7","5","63000"
"Toyota Camry W2 (AT)","2009","135000","Petrol","Automatic","First","12.1","2362","164.7","5","65800"
"Maruti Grand Vitara 2,4 MT","2017","25000","Petrol","Manual","First","10.4","2393","163.5","5","126000"
"Maruti Grand Vitara 2,4 MT","2018","28786","Petrol","Manual","First","10.4","2393","163.5","5","136360"
"Volvo XC60 D5 Inscription","2014","86925","Diesel","Automatic","First","11.2","2400","215","5","240520"
"Volvo S80 D5","2008","79000","Diesel","Automatic","First","13.1","2400","215","5","153860"
"Volvo S60 D5 Summum","2013","31000","Diesel","Automatic","First","13.2","2400","215","5","247100"
"Volvo XC60 D5","2011","173000","Diesel","Automatic","First","13.5","2400","215","5","168000"
"Volvo XC60 D5","2011","106976","Diesel","Automatic","First","13.5","2400","215","5","193200"
"Volvo XC60 D5","2015","100000","Diesel","Automatic","First","13.5","2400","215","5","455000"
"Volvo S80 2006-2013 D5","2010","92098","Diesel","Automatic","Second","16","2400","215","5","101500"
"Toyota Camry Hybrid 2,5","2017","23249","Petrol","Automatic","First","19.16","2487","175.67","5","365540"
"Toyota Camry 2,5 G","2014","68400","Petrol","Automatic","First","12.98","2494","178.4","5","189000"
"Toyota Camry Hybrid","2014","67000","Petrol","Automatic","First","19.16","2494","158.2","5","262500"
"Toyota Camry Hybrid","2015","33500","Petrol","Automatic","First","19.16","2494","158.2","5","276500"
"Toyota Camry Hybrid","2015","25000","Petrol","Automatic","First","19.16","2494","158.2","5","350000"
"Toyota Camry Hybrid","2016","29277","Petrol","Automatic","First","19.16","2494","158.2","5","378000"
"Toyota Camry 2,5 Hybrid","2018","17585","Petrol","Automatic","First","19.16","2494","157.7","5","448000"
"Toyota Camry Hybrid","2018","17000","Petrol","Automatic","First","19.16","2494","158.2","5","448000"
"BMW 5 Series 2007-2010 525d Sedan","2012","49000","Diesel","Automatic","Second","16.73","2495","218","5","217000"
"Mercedes-Benz E-Class 230 E AT","2008","77000","Petrol","Automatic","Second","10","2496","157.7","5","91000"
"Mercedes-Benz E-Class 230 E AT","2009","28888","Petrol","Automatic","First","10","2496","157.7","5","105840"
"Mercedes-Benz E-Class 230","2012","100000","Petrol","Automatic","First","10","2496","157.7","5","161000"
"Nissan Teana XV","2015","74000","Petrol","Automatic","Second","11.07","2496","179.5","5","115500"
"Skoda Superb 2,5 TDi AT","2012","83000","Diesel","Automatic","First","11.9","2496","163.2","5","94500"
"BMW 5 Series 2010-2013 525i","2009","128000","Petrol","Automatic","First","10.8","2497","215","5","98000"
"BMW 5 Series 2010-2013 525i","2008","61000","Petrol","Automatic","Second","10.8","2497","215","5","154000"
"BMW 5 Series 523i Sedan","2010","69300","Petrol","Automatic","Second","10.8","2497","150","5","175000"
"BMW 5 Series 523i Sedan","2010","74000","Petrol","Automatic","First","10.8","2497","150","5","181300"
"BMW 5 Series 2003-2012 523i","2011","31000","Petrol","Automatic","First","10.8","2497","150","5","189000"
"BMW 3 Series 2005-2011 325i Sedan","2011","43706","Petrol","Automatic","First","10.9","2497","215","5","126000"
"BMW 3 Series 2005-2011 325i Sedan","2009","70521","Petrol","Automatic","Second","10.9","2497","215","5","144200"
"BMW 3 Series 2005-2011 325i Sedan","2010","77849","Petrol","Automatic","Second","10.9","2497","215","5","157780"
"BMW 3 Series 330 Ci Convertible","2011","31000","Petrol","Automatic","First","10.9","2497","215","5","434000"
"Mercedes-Benz E-Class 2009-2013 E 250 Elegance","2010","50645","Petrol","Automatic","Second","10.93","2497","204","5","150500"
"Mercedes-Benz E-Class 2009-2013 E 250 Elegance","2010","83000","Petrol","Automatic","First","10.93","2497","204","5","231000"
"Mercedes-Benz E-Class 2009-2013 E 250 Elegance","2011","87073","Petrol","Automatic","First","10.93","2497","204","5","241220"
"ISUZU D-MAX V-Cross 4X4","2017","25000","Diesel","Manual","First","12.4","2499","134","5","112000"
"ISUZU D-MAX V-Cross 4X4","2018","20422","Diesel","Manual","First","12.4","2499","134","5","225260"
"Audi A6 2,7 TDI","2009","78000","Diesel","Automatic","First","12.4","2698","179.5","5","112000"
"Audi A6 2,7 TDI","2009","30000","Diesel","Automatic","First","12.4","2698","179.5","5","125300"
"Audi A6 2,7 TDI","2010","35000","Diesel","Automatic","First","12.4","2698","179.5","5","161000"
"Audi A6 2,7 TDI","2011","112719","Diesel","Automatic","First","12.4","2698","179.5","5","161000"
"Audi A6 2,7 TDI","2010","35010","Diesel","Automatic","First","12.4","2698","179.5","5","161000"
"Audi A6 2,7 TDI","2013","90000","Diesel","Automatic","Second","12.4","2698","179.5","5","315000"
"Skoda Superb 2,8 V6 AT","2005","13002","Petrol","Automatic","First","9.3","2771","193.1","5","45500"
"Skoda Superb 2,8 V6 AT","2005","13000","Petrol","Automatic","First","9.3","2771","193.1","5","45500"
"Audi A6 2,8 FSI","2008","41000","Petrol","Automatic","Second","10.4","2773","201","5","147000"
"Mercedes-Benz S-Class S 350 d","2011","47140","Diesel","Automatic","Second","13.5","2925","281.61","5","420000"
"Audi A7 2011-2015 Sportback","2012","24720","Diesel","Automatic","Second","0","2967","241.4","5","392000"
"Audi A8 L 3,0 TDI quattro","2009","55000","Diesel","Automatic","First","11.8","2967","246.7","5","189000"
"Audi A8 L 3,0 TDI quattro","2012","56000","Diesel","Automatic","First","11.8","2967","246.7","5","630000"
"Audi Q5 2008-2012 3,0 TDI","2014","25000","Diesel","Automatic","First","12.19","2967","236","5","616000"
"Audi Q5 3,0 TDI Quattro Technology","2015","11964","Diesel","Automatic","First","13.22","2967","241.4","5","461300"
"Audi Q5 3,0 TDI Quattro","2015","63000","Diesel","Automatic","First","13.22","2967","241.4","5","483000"
"Audi Q5 3,0 TDI Quattro Technology","2017","43827","Diesel","Automatic","First","13.22","2967","241.4","5","515620"
"Audi Q5 3,0 TDI Quattro Technology","2018","29091","Diesel","Automatic","First","13.22","2967","241.4","5","637280"
"Audi Q5 3,0 TDI Quattro","2018","32496","Diesel","Automatic","First","13.22","2967","241.4","5","638680"
"Audi A7 2011-2015 3,0 TDI Quattro","2014","60336","Diesel","Automatic","Second","14.4","2967","241.4","5","349160"
"Audi A7 2011-2015 3,0 TDI Quattro","2011","42000","Diesel","Automatic","First","14.4","2967","241.4","5","402500"
"Audi A6 2011-2015 3,0 TDI Quattro Premium Plus","2012","50001","Diesel","Automatic","First","14.57","2967","241.38","5","406000"
"Audi A4 3,0 TDI Quattro Premium","2010","30000","Diesel","Automatic","First","14.94","2967","241.4","5","137200"
"Audi A4 3,0 TDI Quattro Premium","2012","46913","Diesel","Automatic","First","14.94","2967","241.4","5","225540"
"Audi A4 3,0 TDI Quattro","2014","30000","Diesel","Automatic","First","14.94","2967","241.4","5","343000"
"Audi A4 3,0 TDI Quattro","2015","35463","Diesel","Automatic","First","14.94","2967","241.4","5","350280"
"Porsche Cayenne Diesel","2013","70000","Diesel","Automatic","First","15.15","2967","240","5","560000"
"Porsche Cayenne 2009-2014 Diesel","2015","47877","Diesel","Automatic","First","15.15","2967","240","5","675080"
"Porsche Cayenne Diesel","2015","60395","Diesel","Automatic","First","16.12","2967","245","5","641480"
"Audi A6 3,0 TDI quattro","2008","50000","Diesel","Automatic","Second","16.77","2967","241.38","5","105000"
"Audi A6 3,0 TDI quattro","2009","52830","Diesel","Automatic","Second","16.77","2967","241.38","5","113120"
"Audi A6 3,0 TDI quattro","2008","45000","Diesel","Automatic","Second","16.77","2967","241.38","5","161000"
"Audi A6 3,0 TDI quattro","2009","48040","Diesel","Automatic","Second","16.77","2967","241.38","5","168980"
"Audi A6 3,0 TDI quattro","2011","50000","Diesel","Automatic","Third","16.77","2967","241.38","5","294000"
"BMW 7 Series 2007-2012 740Li","2008","66000","Petrol","Automatic","Second","8.45","2979","321","5","150500"
"BMW 5 Series 2003-2012 540i Sedan","2006","48000","Petrol","Automatic","Second","11.62","2979","306","5","97860"
"BMW 7 Series 740Li","2017","17465","Petrol","Automatic","First","12.05","2979","320","5","1302000"
"BMW 7 Series 740Li","2018","28060","Petrol","Automatic","First","12.05","2979","320","5","1311380"
"Mercedes-Benz M-Class ML 350 4Matic","2012","66000","Diesel","Automatic","First","0","2987","165","5","322000"
"Mercedes-Benz M-Class ML 350 4Matic","2012","63000","Diesel","Automatic","First","0","2987","165","5","364000"
"Mercedes-Benz M-Class ML 350 4Matic","2014","120000","Diesel","Automatic","First","0","2987","165","5","420000"
"Mercedes-Benz M-Class ML 350 4Matic","2015","69000","Diesel","Automatic","First","0","2987","165","5","532000"
"Mercedes-Benz M-Class ML 350 4Matic","2014","33000","Diesel","Automatic","Second","0","2987","165","5","602000"
"Mercedes-Benz M-Class ML 350 4Matic","2015","20000","Diesel","Automatic","First","0","2987","165","5","662900"
"Mercedes-Benz M-Class ML 350 4Matic","2016","22769","Diesel","Automatic","First","0","2987","165","5","689080"
"Mercedes-Benz M-Class ML 350 4Matic","2016","27833","Diesel","Automatic","First","0","2987","165","5","689360"
"Mercedes-Benz M-Class ML 320 CDI","2009","66000","Diesel","Automatic","Second","8.7","2987","224.34","5","150500"
"Mercedes-Benz M-Class ML 320 CDI","2009","102002","Diesel","Automatic","First","8.7","2987","224.34","5","150500"
"Mercedes-Benz M-Class ML 320 CDI","2009","53000","Diesel","Automatic","First","8.7","2987","224.34","5","192500"
"Mercedes-Benz E-Class E270 CDI","2005","102000","Diesel","Automatic","Second","11","2987","198.5","5","65100"
"Mercedes-Benz E-Class 280 CDI","2008","68333","Diesel","Automatic","Second","11","2987","198.5","5","119000"
"Mercedes-Benz E-Class 280 CDI","2009","80464","Diesel","Automatic","Second","11","2987","198.5","5","130060"
"Mercedes-Benz E-Class 280 CDI","2009","85000","Diesel","Automatic","First","11","2987","198.5","5","139860"
"Mercedes-Benz E-Class E270 CDI","2005","54000","Diesel","Automatic","First","11","2987","198.5","5","140000"
"Mercedes-Benz E-Class 280 CDI","2005","131000","Diesel","Automatic","First","11","2987","198.5","5","140000"
"Mercedes-Benz E-Class 280 CDI","2006","76662","Diesel","Automatic","First","11","2987","198.5","5","153860"
"Mercedes-Benz E-Class 280 CDI","2007","75000","Diesel","Automatic","First","11","2987","198.5","5","154000"
"Mercedes-Benz E-Class 280 CDI","2007","70000","Diesel","Automatic","First","11","2987","198.5","5","154000"
"Mercedes-Benz E-Class 280 CDI","2009","100000","Diesel","Automatic","First","11","2987","198.5","5","161000"
"Mercedes-Benz E-Class 2009-2013 E350 CDI Avantgarde","2011","92239","Diesel","Automatic","Second","11.5","2987","210","5","148400"
"Mercedes-Benz GLE 350d","2018","30706","Diesel","Automatic","First","11.57","2987","254.79","5","830060"
